case,model,input_order,output_order,layer,layer_size,matches,match_ratio,param,mean_cyclic_distance,max_cyclic_distance
ex289,shift,gray_then_reverse,rev_brgc_index,13,560,6,0.010714,shift=72,128.346429,279
ex289,shift,gray_then_reverse,rev_brgc_index,14,120,4,0.033333,shift=34,27.483333,60
ex289,shift,gray_then_reverse,rev_brgc_index,15,16,2,0.125000,shift=1,3.875000,8
ex289,shift,gray_then_reverse,rev_brgc_index,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_then_reverse,rev_gray_value,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_then_reverse,rev_gray_value,1,16,3,0.187500,shift=9,3.500000,8
ex289,shift,gray_then_reverse,rev_gray_value,2,120,6,0.050000,shift=0,30.016667,60
ex289,shift,gray_then_reverse,rev_gray_value,3,560,5,0.008929,shift=186,127.951786,279
ex289,shift,gray_then_reverse,rev_gray_value,4,1820,6,0.003297,shift=0,478.945055,910
ex289,shift,gray_then_reverse,rev_gray_value,5,4368,7,0.001603,shift=310,1084.103251,2183
ex289,shift,gray_then_reverse,rev_gray_value,6,8008,10,0.001249,shift=0,1942.124500,4004
ex289,shift,gray_then_reverse,rev_gray_value,7,11440,8,0.000699,shift=81,2749.913374,5720
ex289,shift,gray_then_reverse,rev_gray_value,8,12870,7,0.000544,shift=2961,3298.857420,6434
ex289,shift,gray_then_reverse,rev_gray_value,9,11440,6,0.000524,shift=8,2863.259965,5719
ex289,shift,gray_then_reverse,rev_gray_value,10,8008,7,0.000874,shift=2314,1905.836788,4002
ex289,shift,gray_then_reverse,rev_gray_value,11,4368,7,0.001603,shift=4338,1097.900641,2184
ex289,shift,gray_then_reverse,rev_gray_value,12,1820,9,0.004945,shift=366,393.223077,910
ex289,shift,gray_then_reverse,rev_gray_value,13,560,12,0.021429,shift=104,111.983929,279
ex289,shift,gray_then_reverse,rev_gray_value,14,120,14,0.116667,shift=15,19.983333,57
ex289,shift,gray_then_reverse,rev_gray_value,15,16,5,0.312500,shift=1,1.875000,7
ex289,shift,gray_then_reverse,rev_gray_value,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_then_reverse,rev_value,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_then_reverse,rev_value,1,16,3,0.187500,shift=9,3.500000,8
ex289,shift,gray_then_reverse,rev_value,2,120,5,0.041667,shift=119,29.733333,60
ex289,shift,gray_then_reverse,rev_value,3,560,5,0.008929,shift=133,129.544643,279
ex289,shift,gray_then_reverse,rev_value,4,1820,8,0.004396,shift=1285,484.763736,910
ex289,shift,gray_then_reverse,rev_value,5,4368,7,0.001603,shift=4355,1091.650870,2181
ex289,shift,gray_then_reverse,rev_value,6,8008,7,0.000874,shift=1874,2030.994505,4002
ex289,shift,gray_then_reverse,rev_value,7,11440,8,0.000699,shift=5646,2924.270979,5720
ex289,shift,gray_then_reverse,rev_value,8,12870,6,0.000466,shift=174,3193.942113,6433
ex289,shift,gray_then_reverse,rev_value,9,11440,8,0.000699,shift=4706,2904.469143,5720
ex289,shift,gray_then_reverse,rev_value,10,8008,6,0.000749,shift=893,2019.594655,4004
ex289,shift,gray_then_reverse,rev_value,11,4368,7,0.001603,shift=2962,1094.515110,2184
ex289,shift,gray_then_reverse,rev_value,12,1820,6,0.003297,shift=1194,426.193407,908
ex289,shift,gray_then_reverse,rev_value,13,560,8,0.014286,shift=259,128.937500,280
ex289,shift,gray_then_reverse,rev_value,14,120,6,0.050000,shift=36,27.650000,60
ex289,shift,gray_then_reverse,rev_value,15,16,3,0.187500,shift=9,3.500000,8
ex289,shift,gray_then_reverse,rev_value,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,1,16,5,0.312500,shift=1,2.187500,8
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,2,120,12,0.100000,shift=0,20.383333,57
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,3,560,13,0.023214,shift=0,115.528571,279
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,4,1820,20,0.010989,shift=0,409.608791,909
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,5,4368,18,0.004121,shift=0,999.739469,2184
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,6,8008,20,0.002498,shift=0,1837.769106,4002
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,7,11440,15,0.001311,shift=0,2644.607692,5720
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,8,12870,13,0.001010,shift=0,2999.623543,6435
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,9,11440,11,0.000962,shift=4,2689.332080,5720
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,10,8008,16,0.001998,shift=1,1897.878746,4004
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,11,4368,16,0.003663,shift=1,1066.406822,2184
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,12,1820,15,0.008242,shift=1,470.708791,909
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,13,560,5,0.008929,shift=165,135.771429,280
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,14,120,4,0.033333,shift=0,30.100000,60
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,15,16,3,0.187500,shift=9,3.562500,8
ex289,shift,gray_then_reverse,reverse_gray_then_reverse,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_then_reverse,value,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_then_reverse,value,1,16,5,0.312500,shift=0,1.875000,7
ex289,shift,gray_then_reverse,value,2,120,13,0.108333,shift=119,19.983333,57
ex289,shift,gray_then_reverse,value,3,560,10,0.017857,shift=545,112.691071,279
ex289,shift,gray_then_reverse,value,4,1820,9,0.004945,shift=1717,396.149451,909
ex289,shift,gray_then_reverse,value,5,4368,8,0.001832,shift=314,1033.738553,2183
ex289,shift,gray_then_reverse,value,6,8008,7,0.000874,shift=6992,1840.757742,4003
ex289,shift,gray_then_reverse,value,7,11440,7,0.000612,shift=1359,2894.071416,5718
ex289,shift,gray_then_reverse,value,8,12870,7,0.000544,shift=9594,3080.275136,6435
ex289,shift,gray_then_reverse,value,9,11440,7,0.000612,shift=2210,2924.008042,5720
ex289,shift,gray_then_reverse,value,10,8008,6,0.000749,shift=3952,1970.384366,4004
ex289,shift,gray_then_reverse,value,11,4368,7,0.001603,shift=4314,1093.996566,2184
ex289,shift,gray_then_reverse,value,12,1820,6,0.003297,shift=480,434.291209,909
ex289,shift,gray_then_reverse,value,13,560,6,0.010714,shift=66,128.873214,280
ex289,shift,gray_then_reverse,value,14,120,4,0.033333,shift=35,31.300000,60
ex289,shift,gray_then_reverse,value,15,16,5,0.312500,shift=0,1.875000,7
ex289,shift,gray_then_reverse,value,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,brgc_index,1,16,3,0.187500,shift=7,3.500000,8
ex289,shift,gray_value,brgc_index,2,120,4,0.033333,shift=36,31.000000,60
ex289,shift,gray_value,brgc_index,3,560,7,0.012500,shift=392,126.176786,280
ex289,shift,gray_value,brgc_index,4,1820,6,0.003297,shift=1219,408.974725,909
ex289,shift,gray_value,brgc_index,5,4368,7,0.001603,shift=3623,1043.221612,2183
ex289,shift,gray_value,brgc_index,6,8008,6,0.000749,shift=1693,2049.356144,4004
ex289,shift,gray_value,brgc_index,7,11440,6,0.000524,shift=4030,2866.542920,5720
ex289,shift,gray_value,brgc_index,8,12870,7,0.000544,shift=5858,3172.933411,6435
ex289,shift,gray_value,brgc_index,9,11440,6,0.000524,shift=1261,2910.034266,5719
ex289,shift,gray_value,brgc_index,10,8008,7,0.000874,shift=7282,1965.510614,4004
ex289,shift,gray_value,brgc_index,11,4368,7,0.001603,shift=4324,1065.033425,2183
ex289,shift,gray_value,brgc_index,12,1820,7,0.003846,shift=3,439.686813,910
ex289,shift,gray_value,brgc_index,13,560,8,0.014286,shift=42,135.896429,279
ex289,shift,gray_value,brgc_index,14,120,4,0.033333,shift=4,28.500000,60
ex289,shift,gray_value,brgc_index,15,16,3,0.187500,shift=4,2.500000,7
ex289,shift,gray_value,brgc_index,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,gray_then_reverse,1,16,4,0.250000,shift=0,1.937500,7
ex289,shift,gray_value,gray_then_reverse,2,120,11,0.091667,shift=0,19.600000,59
ex289,shift,gray_value,gray_then_reverse,3,560,14,0.025000,shift=1,114.742857,280
ex289,shift,gray_value,gray_then_reverse,4,1820,12,0.006593,shift=0,411.565934,910
ex289,shift,gray_value,gray_then_reverse,5,4368,6,0.001374,shift=126,1028.819368,2183
ex289,shift,gray_value,gray_then_reverse,6,8008,7,0.000874,shift=476,1940.751623,4002
ex289,shift,gray_value,gray_then_reverse,7,11440,7,0.000612,shift=5590,2887.699213,5720
ex289,shift,gray_value,gray_then_reverse,8,12870,7,0.000544,shift=1729,3219.476068,6435
ex289,shift,gray_value,gray_then_reverse,9,11440,6,0.000524,shift=1434,2870.720105,5720
ex289,shift,gray_value,gray_then_reverse,10,8008,6,0.000749,shift=165,2010.386988,4004
ex289,shift,gray_value,gray_then_reverse,11,4368,6,0.001374,shift=56,1131.860806,2183
ex289,shift,gray_value,gray_then_reverse,12,1820,8,0.004396,shift=1343,443.129670,910
ex289,shift,gray_value,gray_then_reverse,13,560,5,0.008929,shift=368,126.771429,279
ex289,shift,gray_value,gray_then_reverse,14,120,5,0.041667,shift=77,26.983333,59
ex289,shift,gray_value,gray_then_reverse,15,16,3,0.187500,shift=6,3.562500,8
ex289,shift,gray_value,gray_then_reverse,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,gray_value,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,gray_value,1,16,3,0.187500,shift=7,3.500000,8
ex289,shift,gray_value,gray_value,2,120,4,0.033333,shift=0,31.116667,59
ex289,shift,gray_value,gray_value,3,560,5,0.008929,shift=156,149.844643,279
ex289,shift,gray_value,gray_value,4,1820,14,0.007692,shift=0,458.671429,910
ex289,shift,gray_value,gray_value,5,4368,13,0.002976,shift=4365,1091.439560,2184
ex289,shift,gray_value,gray_value,6,8008,14,0.001748,shift=0,1993.772353,4004
ex289,shift,gray_value,gray_value,7,11440,13,0.001136,shift=1,2866.015035,5718
ex289,shift,gray_value,gray_value,8,12870,16,0.001243,shift=6435,3181.830692,6435
ex289,shift,gray_value,gray_value,9,11440,15,0.001311,shift=0,2878.960752,5720
ex289,shift,gray_value,gray_value,10,8008,20,0.002498,shift=0,1976.384491,4002
ex289,shift,gray_value,gray_value,11,4368,18,0.004121,shift=0,1052.873397,2184
ex289,shift,gray_value,gray_value,12,1820,20,0.010989,shift=0,421.429670,909
ex289,shift,gray_value,gray_value,13,560,13,0.023214,shift=0,116.073214,280
ex289,shift,gray_value,gray_value,14,120,12,0.100000,shift=0,18.833333,59
ex289,shift,gray_value,gray_value,15,16,4,0.250000,shift=0,1.875000,7
ex289,shift,gray_value,gray_value,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,rev_brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,rev_brgc_index,1,16,4,0.250000,shift=0,1.875000,7
ex289,shift,gray_value,rev_brgc_index,2,120,6,0.050000,shift=6,20.100000,59
ex289,shift,gray_value,rev_brgc_index,3,560,6,0.010714,shift=1,116.123214,280
ex289,shift,gray_value,rev_brgc_index,4,1820,6,0.003297,shift=107,419.823077,909
ex289,shift,gray_value,rev_brgc_index,5,4368,6,0.001374,shift=34,1045.946658,2183
ex289,shift,gray_value,rev_brgc_index,6,8008,6,0.000749,shift=81,1976.408591,4002
ex289,shift,gray_value,rev_brgc_index,7,11440,7,0.000612,shift=4429,2828.885052,5719
ex289,shift,gray_value,rev_brgc_index,8,12870,8,0.000622,shift=6354,3143.061305,6435
ex289,shift,gray_value,rev_brgc_index,9,11440,7,0.000612,shift=4486,2804.198689,5720
ex289,shift,gray_value,rev_brgc_index,10,8008,7,0.000874,shift=7873,2019.376748,4004
ex289,shift,gray_value,rev_brgc_index,11,4368,8,0.001832,shift=2180,1106.121795,2184
ex289,shift,gray_value,rev_brgc_index,12,1820,6,0.003297,shift=1791,430.224176,910
ex289,shift,gray_value,rev_brgc_index,13,560,5,0.008929,shift=34,127.753571,280
ex289,shift,gray_value,rev_brgc_index,14,120,4,0.033333,shift=109,26.383333,60
ex289,shift,gray_value,rev_brgc_index,15,16,3,0.187500,shift=12,2.500000,7
ex289,shift,gray_value,rev_brgc_index,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,rev_gray_value,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,rev_gray_value,1,16,4,0.250000,shift=0,1.875000,7
ex289,shift,gray_value,rev_gray_value,2,120,12,0.100000,shift=0,18.833333,59
ex289,shift,gray_value,rev_gray_value,3,560,13,0.023214,shift=0,116.073214,280
ex289,shift,gray_value,rev_gray_value,4,1820,20,0.010989,shift=0,421.429670,909
ex289,shift,gray_value,rev_gray_value,5,4368,18,0.004121,shift=0,1052.873397,2184
ex289,shift,gray_value,rev_gray_value,6,8008,20,0.002498,shift=0,1976.384491,4002
ex289,shift,gray_value,rev_gray_value,7,11440,15,0.001311,shift=0,2878.960752,5720
ex289,shift,gray_value,rev_gray_value,8,12870,16,0.001243,shift=6435,3181.830692,6435
ex289,shift,gray_value,rev_gray_value,9,11440,13,0.001136,shift=1,2866.015035,5718
ex289,shift,gray_value,rev_gray_value,10,8008,14,0.001748,shift=0,1993.772353,4004
ex289,shift,gray_value,rev_gray_value,11,4368,13,0.002976,shift=4365,1091.439560,2184
ex289,shift,gray_value,rev_gray_value,12,1820,14,0.007692,shift=0,458.671429,910
ex289,shift,gray_value,rev_gray_value,13,560,5,0.008929,shift=156,149.844643,279
ex289,shift,gray_value,rev_gray_value,14,120,4,0.033333,shift=0,31.116667,59
ex289,shift,gray_value,rev_gray_value,15,16,3,0.187500,shift=7,3.500000,8
ex289,shift,gray_value,rev_gray_value,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,rev_value,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,rev_value,1,16,4,0.250000,shift=0,1.875000,7
ex289,shift,gray_value,rev_value,2,120,10,0.083333,shift=119,18.550000,59
ex289,shift,gray_value,rev_value,3,560,7,0.012500,shift=65,122.566071,280
ex289,shift,gray_value,rev_value,4,1820,7,0.003846,shift=1783,427.357143,909
ex289,shift,gray_value,rev_value,5,4368,6,0.001374,shift=2759,1092.273581,2183
ex289,shift,gray_value,rev_value,6,8008,7,0.000874,shift=3102,2053.964036,4004
ex289,shift,gray_value,rev_value,7,11440,7,0.000612,shift=7327,2796.165909,5719
ex289,shift,gray_value,rev_value,8,12870,7,0.000544,shift=12282,3242.484305,6435
ex289,shift,gray_value,rev_value,9,11440,6,0.000524,shift=1746,2835.757955,5720
ex289,shift,gray_value,rev_value,10,8008,7,0.000874,shift=4827,2026.322927,4004
ex289,shift,gray_value,rev_value,11,4368,7,0.001603,shift=2165,1073.617674,2184
ex289,shift,gray_value,rev_value,12,1820,5,0.002747,shift=50,445.971429,909
ex289,shift,gray_value,rev_value,13,560,5,0.008929,shift=46,124.458929,280
ex289,shift,gray_value,rev_value,14,120,5,0.041667,shift=83,30.100000,59
ex289,shift,gray_value,rev_value,15,16,4,0.250000,shift=0,2.000000,6
ex289,shift,gray_value,rev_value,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,reverse_gray_then_reverse,1,16,3,0.187500,shift=7,3.562500,8
ex289,shift,gray_value,reverse_gray_then_reverse,2,120,5,0.041667,shift=92,26.983333,59
ex289,shift,gray_value,reverse_gray_then_reverse,3,560,5,0.008929,shift=473,126.771429,279
ex289,shift,gray_value,reverse_gray_then_reverse,4,1820,8,0.004396,shift=1798,443.129670,910
ex289,shift,gray_value,reverse_gray_then_reverse,5,4368,6,0.001374,shift=79,1066.804487,2184
ex289,shift,gray_value,reverse_gray_then_reverse,6,8008,6,0.000749,shift=0,1979.208916,4004
ex289,shift,gray_value,reverse_gray_then_reverse,7,11440,6,0.000524,shift=112,2857.579021,5720
ex289,shift,gray_value,reverse_gray_then_reverse,8,12870,7,0.000544,shift=260,3239.018104,6435
ex289,shift,gray_value,reverse_gray_then_reverse,9,11440,7,0.000612,shift=585,2887.699213,5720
ex289,shift,gray_value,reverse_gray_then_reverse,10,8008,7,0.000874,shift=5481,1940.751623,4002
ex289,shift,gray_value,reverse_gray_then_reverse,11,4368,6,0.001374,shift=169,1025.936584,2184
ex289,shift,gray_value,reverse_gray_then_reverse,12,1820,12,0.006593,shift=1365,411.565934,910
ex289,shift,gray_value,reverse_gray_then_reverse,13,560,14,0.025000,shift=456,114.742857,280
ex289,shift,gray_value,reverse_gray_then_reverse,14,120,11,0.091667,shift=105,19.600000,59
ex289,shift,gray_value,reverse_gray_then_reverse,15,16,4,0.250000,shift=14,2.312500,8
ex289,shift,gray_value,reverse_gray_then_reverse,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,value,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,gray_value,value,1,16,3,0.187500,shift=7,3.500000,8
ex289,shift,gray_value,value,2,120,5,0.041667,shift=99,28.566667,60
ex289,shift,gray_value,value,3,560,5,0.008929,shift=29,149.230357,280
ex289,shift,gray_value,value,4,1820,6,0.003297,shift=561,473.493407,910
ex289,shift,gray_value,value,5,4368,6,0.001374,shift=1428,1112.785256,2184
ex289,shift,gray_value,value,6,8008,6,0.000749,shift=3264,2026.888611,4004
ex289,shift,gray_value,value,7,11440,7,0.000612,shift=447,2830.789598,5720
ex289,shift,gray_value,value,8,12870,8,0.000622,shift=11082,3176.509324,6435
ex289,shift,gray_value,value,9,11440,7,0.000612,shift=3147,2881.227273,5719
ex289,shift,gray_value,value,10,8008,6,0.000749,shift=1589,2007.989261,4004
ex289,shift,gray_value,value,11,4368,5,0.001145,shift=652,1094.029991,2184
ex289,shift,gray_value,value,12,1820,6,0.003297,shift=874,436.307692,909
ex289,shift,gray_value,value,13,560,6,0.010714,shift=268,129.116071,279
ex289,shift,gray_value,value,14,120,5,0.041667,shift=69,27.116667,59
ex289,shift,gray_value,value,15,16,3,0.187500,shift=6,3.500000,8
ex289,shift,gray_value,value,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,rev_brgc_index,brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,rev_brgc_index,brgc_index,1,16,4,0.250000,shift=0,1.875000,7
ex289,shift,rev_brgc_index,brgc_index,2,120,12,0.100000,shift=0,20.316667,60
ex289,shift,rev_brgc_index,brgc_index,3,560,13,0.023214,shift=0,112.883929,280
ex289,shift,rev_brgc_index,brgc_index,4,1820,20,0.010989,shift=0,415.270330,910
ex289,shift,rev_brgc_index,brgc_index,5,4368,18,0.004121,shift=0,1063.367216,2183
ex289,shift,rev_brgc_index,brgc_index,6,8008,20,0.002498,shift=0,2017.224775,4003
ex289,shift,rev_brgc_index,brgc_index,7,11440,15,0.001311,shift=0,2897.199563,5720
ex289,shift,rev_brgc_index,brgc_index,8,12870,13,0.001010,shift=0,3183.458353,6435
ex289,shift,rev_brgc_index,brgc_index,9,11440,9,0.000787,shift=11432,2743.622028,5719
ex289,shift,rev_brgc_index,brgc_index,10,8008,15,0.001873,shift=8007,1904.169456,4004
ex289,shift,rev_brgc_index,brgc_index,11,4368,18,0.004121,shift=1,1038.845238,2184
ex289,shift,rev_brgc_index,brgc_index,12,1820,14,0.007692,shift=0,439.585714,910
ex289,shift,rev_brgc_index,brgc_index,13,560,5,0.008929,shift=320,142.342857,280
ex289,shift,rev_brgc_index,brgc_index,14,120,5,0.041667,shift=40,28.300000,60
ex289,shift,rev_brgc_index,brgc_index,15,16,4,0.250000,shift=8,3.000000,7
ex289,shift,rev_brgc_index,brgc_index,16,1,1,1.000000,trivial,0.000000,0
ex289,shift,rev_brgc_index,gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex289,shift,rev_brgc_index,gray_then_reverse,1,16,3,0.187500,shift=9,3.562500,8
ex289,shift,rev_brgc_index,gray_then_reverse,2,120,4,0.033333,shift=45,28.666667,60
ex289,shift,rev_brgc_index,gray_then_reverse,3,560,6,0.010714,shift=272,123.146429,275
ex289,shift,rev_brgc_index,gray_then_reverse,4,1820,7,0.003846,shift=771,415.894505,910
ex289,shift,rev_brgc_index,gray_then_reverse,5,4368,6,0.001374,shift=2693,988.693910,2184
ex289,shift,rev_brgc_index,gray_then_reverse,6,8008,7,0.000874,shift=5,2053.145729,4004
ex289,shift,rev_brgc_index,gray_then_reverse,7,11440,7,0.000612,shift=1436,2928.222990,5719
ex289,shift,rev_brgc_index,gray_then_reverse,8,12870,7,0.000544,shift=7553,3235.463947,6435
ex289,shift,rev_brgc_index,gray_then_reverse,9,11440,6,0.000524,shift=782,2798.500874,5720
ex289,shift,rev_brgc_index,gray_then_reverse,10,8008,6,0.000749,shift=5602,1947.272852,4003
ex289,shift,rev_brgc_index,gray_then_reverse,11,4368,6,0.001374,shift=2304,1123.556777,2184
ex289,shift,rev_brgc_index,gray_then_reverse,12,1820,5,0.002747,shift=306,473.731868,909
