case,candidate_id,parent_id,source,tool_chain,aig_path,area,delay,adp,equivalent,runtime_sec,notes
ex207,ex207_abc_dc2_dch,ex207_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex207/abc_dc2_dch/ex207_abc_dc2_dch.aig,117516,23,2702868,1,28.450,abc portfolio flow
ex207,ex207_abc_dch_dc2,ex207_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex207/abc_dch_dc2/ex207_abc_dch_dc2.aig,117704,23,2707192,1,32.770,abc portfolio flow
ex207,ex207_abc_dc2_rw,ex207_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex207/abc_dc2_rw/ex207_abc_dc2_rw.aig,119399,25,2984975,1,9.093,abc portfolio flow
ex207,ex207_abc_dch_rw,ex207_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex207/abc_dch_rw/ex207_abc_dch_rw.aig,118262,24,2838288,1,30.910,abc portfolio flow
ex207,ex207_abc_src_rw,ex207_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex207/abc_src_rw/ex207_abc_src_rw.aig,130855,58,7589590,1,5.951,abc portfolio flow
ex207,ex207_abc_src_rws,ex207_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex207/abc_src_rws/ex207_abc_src_rws.aig,128617,58,7459786,1,13.248,abc portfolio flow
ex207,ex207_abc_delay_try,ex207_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex207/abc_delay_try/ex207_abc_delay_try.aig,119925,25,2998125,1,10.299,abc portfolio flow
ex208,ex208_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex208.aig,9780,33,322740,1,0.787,from baseline directory
ex208,ex208_abc_resyn,ex208_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_resyn/ex208_abc_resyn.aig,6738,22,148236,1,0.995,abc portfolio flow
ex208,ex208_abc_resyn2,ex208_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_resyn2/ex208_abc_resyn2.aig,6451,22,141922,1,1.075,abc portfolio flow
ex208,ex208_abc_resyn2a,ex208_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_resyn2a/ex208_abc_resyn2a.aig,6734,22,148148,1,1.031,abc portfolio flow
ex208,ex208_abc_resyn3,ex208_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_resyn3/ex208_abc_resyn3.aig,7335,26,190710,1,1.038,abc portfolio flow
ex208,ex208_abc_compress2,ex208_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_compress2/ex208_abc_compress2.aig,6410,22,141020,1,1.063,abc portfolio flow
ex208,ex208_abc_resyn2rs,ex208_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_resyn2rs/ex208_abc_resyn2rs.aig,6065,22,133430,1,2.236,abc portfolio flow
ex208,ex208_abc_compress2rs,ex208_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_compress2rs/ex208_abc_compress2rs.aig,6050,23,139150,1,2.251,abc portfolio flow
ex208,ex208_abc_dc2,ex208_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_dc2/ex208_abc_dc2.aig,6194,19,117686,1,1.055,abc portfolio flow
ex208,ex208_abc_dch,ex208_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_dch/ex208_abc_dch.aig,6018,18,108324,1,2.206,abc portfolio flow
ex208,ex208_abc_dc2_dch,ex208_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_dc2_dch/ex208_abc_dc2_dch.aig,5861,19,111359,1,2.116,abc portfolio flow
ex208,ex208_abc_dch_dc2,ex208_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_dch_dc2/ex208_abc_dch_dc2.aig,5870,18,105660,1,2.382,abc portfolio flow
ex208,ex208_abc_dc2_rw,ex208_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_dc2_rw/ex208_abc_dc2_rw.aig,6059,19,115121,1,1.156,abc portfolio flow
ex208,ex208_abc_dch_rw,ex208_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_dch_rw/ex208_abc_dch_rw.aig,5936,18,106848,1,2.271,abc portfolio flow
ex208,ex208_abc_src_rw,ex208_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_src_rw/ex208_abc_src_rw.aig,6717,31,208227,1,0.986,abc portfolio flow
ex208,ex208_abc_src_rws,ex208_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_src_rws/ex208_abc_src_rws.aig,6385,31,197935,1,1.885,abc portfolio flow
ex208,ex208_abc_delay_try,ex208_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex208/abc_delay_try/ex208_abc_delay_try.aig,6085,19,115615,1,1.224,abc portfolio flow
ex209,ex209_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex209.aig,3310,31,102610,1,0.655,from baseline directory
ex209,ex209_abc_resyn,ex209_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_resyn/ex209_abc_resyn.aig,2293,23,52739,1,0.759,abc portfolio flow
ex209,ex209_abc_resyn2,ex209_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_resyn2/ex209_abc_resyn2.aig,2083,23,47909,1,0.785,abc portfolio flow
ex209,ex209_abc_resyn2a,ex209_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_resyn2a/ex209_abc_resyn2a.aig,2269,23,52187,1,0.770,abc portfolio flow
ex209,ex209_abc_resyn3,ex209_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_resyn3/ex209_abc_resyn3.aig,2359,25,58975,1,0.802,abc portfolio flow
ex209,ex209_abc_compress2,ex209_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_compress2/ex209_abc_compress2.aig,2079,23,47817,1,0.781,abc portfolio flow
ex209,ex209_abc_resyn2rs,ex209_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_resyn2rs/ex209_abc_resyn2rs.aig,1864,23,42872,1,1.310,abc portfolio flow
ex209,ex209_abc_compress2rs,ex209_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_compress2rs/ex209_abc_compress2rs.aig,1817,26,47242,1,1.317,abc portfolio flow
ex209,ex209_abc_dc2,ex209_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_dc2/ex209_abc_dc2.aig,2064,18,37152,1,0.763,abc portfolio flow
ex209,ex209_abc_dch,ex209_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_dch/ex209_abc_dch.aig,2017,16,32272,1,1.022,abc portfolio flow
ex209,ex209_abc_dc2_dch,ex209_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_dc2_dch/ex209_abc_dc2_dch.aig,1913,17,32521,1,0.973,abc portfolio flow
ex209,ex209_abc_dch_dc2,ex209_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_dch_dc2/ex209_abc_dch_dc2.aig,1947,16,31152,1,1.082,abc portfolio flow
ex209,ex209_abc_dc2_rw,ex209_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_dc2_rw/ex209_abc_dc2_rw.aig,2006,17,34102,1,0.809,abc portfolio flow
ex209,ex209_abc_dch_rw,ex209_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_dch_rw/ex209_abc_dch_rw.aig,1983,16,31728,1,1.069,abc portfolio flow
ex209,ex209_abc_src_rw,ex209_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_src_rw/ex209_abc_src_rw.aig,2326,30,69780,1,0.760,abc portfolio flow
ex209,ex209_abc_src_rws,ex209_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_src_rws/ex209_abc_src_rws.aig,1997,31,61907,1,1.140,abc portfolio flow
ex209,ex209_abc_delay_try,ex209_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex209/abc_delay_try/ex209_abc_delay_try.aig,2013,18,36234,1,0.828,abc portfolio flow
ex210,ex210_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex210.aig,11872,34,403648,1,0.539,from baseline directory
ex210,ex210_abc_resyn,ex210_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_resyn/ex210_abc_resyn.aig,8089,25,202225,1,0.799,abc portfolio flow
ex210,ex210_abc_resyn2,ex210_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_resyn2/ex210_abc_resyn2.aig,7882,21,165522,1,0.879,abc portfolio flow
ex210,ex210_abc_resyn2a,ex210_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_resyn2a/ex210_abc_resyn2a.aig,8084,25,202100,1,0.783,abc portfolio flow
ex210,ex210_abc_resyn3,ex210_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_resyn3/ex210_abc_resyn3.aig,8621,25,215525,1,0.779,abc portfolio flow
ex210,ex210_abc_compress2,ex210_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_compress2/ex210_abc_compress2.aig,7849,23,180527,1,0.838,abc portfolio flow
ex210,ex210_abc_resyn2rs,ex210_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_resyn2rs/ex210_abc_resyn2rs.aig,7444,21,156324,1,2.382,abc portfolio flow
ex210,ex210_abc_compress2rs,ex210_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_compress2rs/ex210_abc_compress2rs.aig,7445,24,178680,1,2.581,abc portfolio flow
ex210,ex210_abc_dc2,ex210_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_dc2/ex210_abc_dc2.aig,7579,19,144001,1,0.847,abc portfolio flow
ex210,ex210_abc_dch,ex210_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_dch/ex210_abc_dch.aig,7407,18,133326,1,2.511,abc portfolio flow
ex210,ex210_abc_dc2_dch,ex210_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_dc2_dch/ex210_abc_dc2_dch.aig,7192,18,129456,1,2.297,abc portfolio flow
ex210,ex210_abc_dch_dc2,ex210_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_dch_dc2/ex210_abc_dch_dc2.aig,7246,19,137674,1,2.746,abc portfolio flow
ex210,ex210_abc_dc2_rw,ex210_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_dc2_rw/ex210_abc_dc2_rw.aig,7398,19,140562,1,0.980,abc portfolio flow
ex210,ex210_abc_dch_rw,ex210_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_dch_rw/ex210_abc_dch_rw.aig,7308,18,131544,1,2.610,abc portfolio flow
ex210,ex210_abc_src_rw,ex210_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_src_rw/ex210_abc_src_rw.aig,8043,30,241290,1,0.782,abc portfolio flow
ex210,ex210_abc_src_rws,ex210_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_src_rws/ex210_abc_src_rws.aig,7697,30,230910,1,1.897,abc portfolio flow
ex210,ex210_abc_delay_try,ex210_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex210/abc_delay_try/ex210_abc_delay_try.aig,7418,19,140942,1,1.055,abc portfolio flow
ex211,ex211_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex211.aig,1670,25,41750,1,0.768,from baseline directory
ex211,ex211_abc_resyn,ex211_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_resyn/ex211_abc_resyn.aig,863,14,12082,1,0.844,abc portfolio flow
ex211,ex211_abc_resyn2,ex211_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_resyn2/ex211_abc_resyn2.aig,720,14,10080,1,0.861,abc portfolio flow
ex211,ex211_abc_resyn2a,ex211_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_resyn2a/ex211_abc_resyn2a.aig,824,14,11536,1,0.843,abc portfolio flow
ex211,ex211_abc_resyn3,ex211_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_resyn3/ex211_abc_resyn3.aig,1034,22,22748,1,0.832,abc portfolio flow
ex211,ex211_abc_compress2,ex211_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_compress2/ex211_abc_compress2.aig,744,14,10416,1,0.852,abc portfolio flow
ex211,ex211_abc_resyn2rs,ex211_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_resyn2rs/ex211_abc_resyn2rs.aig,664,15,9960,1,0.984,abc portfolio flow
ex211,ex211_abc_compress2rs,ex211_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_compress2rs/ex211_abc_compress2rs.aig,628,15,9420,1,0.998,abc portfolio flow
ex211,ex211_abc_dc2,ex211_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_dc2/ex211_abc_dc2.aig,698,14,9772,1,0.834,abc portfolio flow
ex211,ex211_abc_dch,ex211_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_dch/ex211_abc_dch.aig,656,13,8528,1,0.876,abc portfolio flow
ex211,ex211_abc_dc2_dch,ex211_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_dc2_dch/ex211_abc_dc2_dch.aig,651,14,9114,1,0.902,abc portfolio flow
ex211,ex211_abc_dch_dc2,ex211_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_dch_dc2/ex211_abc_dch_dc2.aig,606,12,7272,1,0.905,abc portfolio flow
ex211,ex211_abc_dc2_rw,ex211_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_dc2_rw/ex211_abc_dc2_rw.aig,672,14,9408,1,0.860,abc portfolio flow
ex211,ex211_abc_dch_rw,ex211_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_dch_rw/ex211_abc_dch_rw.aig,628,13,8164,1,0.909,abc portfolio flow
ex211,ex211_abc_src_rw,ex211_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_src_rw/ex211_abc_src_rw.aig,846,19,16074,1,0.846,abc portfolio flow
ex211,ex211_abc_src_rws,ex211_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_src_rws/ex211_abc_src_rws.aig,700,19,13300,1,0.923,abc portfolio flow
ex211,ex211_abc_delay_try,ex211_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex211/abc_delay_try/ex211_abc_delay_try.aig,674,14,9436,1,0.872,abc portfolio flow
ex212,ex212_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex212.aig,1409,24,33816,1,0.423,from baseline directory
ex212,ex212_abc_resyn,ex212_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_resyn/ex212_abc_resyn.aig,703,16,11248,1,0.505,abc portfolio flow
ex212,ex212_abc_resyn2,ex212_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_resyn2/ex212_abc_resyn2.aig,569,12,6828,1,0.499,abc portfolio flow
ex212,ex212_abc_resyn2a,ex212_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_resyn2a/ex212_abc_resyn2a.aig,688,16,11008,1,1.057,abc portfolio flow
ex212,ex212_abc_resyn3,ex212_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_resyn3/ex212_abc_resyn3.aig,837,19,15903,1,1.688,abc portfolio flow
ex212,ex212_abc_compress2,ex212_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_compress2/ex212_abc_compress2.aig,585,12,7020,1,0.796,abc portfolio flow
ex212,ex212_abc_resyn2rs,ex212_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_resyn2rs/ex212_abc_resyn2rs.aig,521,13,6773,1,0.626,abc portfolio flow
ex212,ex212_abc_compress2rs,ex212_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_compress2rs/ex212_abc_compress2rs.aig,531,13,6903,1,0.626,abc portfolio flow
ex212,ex212_abc_dc2,ex212_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_dc2/ex212_abc_dc2.aig,574,11,6314,1,0.473,abc portfolio flow
ex212,ex212_abc_dch,ex212_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_dch/ex212_abc_dch.aig,532,11,5852,1,0.505,abc portfolio flow
ex212,ex212_abc_dc2_dch,ex212_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_dc2_dch/ex212_abc_dc2_dch.aig,523,11,5753,1,0.512,abc portfolio flow
ex212,ex212_abc_dch_dc2,ex212_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_dch_dc2/ex212_abc_dch_dc2.aig,494,12,5928,1,0.530,abc portfolio flow
ex212,ex212_abc_dc2_rw,ex212_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_dc2_rw/ex212_abc_dc2_rw.aig,559,11,6149,1,0.517,abc portfolio flow
ex212,ex212_abc_dch_rw,ex212_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_dch_rw/ex212_abc_dch_rw.aig,519,11,5709,1,0.546,abc portfolio flow
ex212,ex212_abc_src_rw,ex212_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_src_rw/ex212_abc_src_rw.aig,708,19,13452,1,0.505,abc portfolio flow
ex212,ex212_abc_src_rws,ex212_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_src_rws/ex212_abc_src_rws.aig,644,20,12880,1,0.651,abc portfolio flow
ex212,ex212_abc_delay_try,ex212_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex212/abc_delay_try/ex212_abc_delay_try.aig,557,11,6127,1,0.523,abc portfolio flow
ex213,ex213_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex213.aig,4187,25,104675,1,0.769,from baseline directory
ex213,ex213_abc_resyn,ex213_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_resyn/ex213_abc_resyn.aig,3074,20,61480,1,0.889,abc portfolio flow
ex213,ex213_abc_resyn2,ex213_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_resyn2/ex213_abc_resyn2.aig,2580,18,46440,1,0.920,abc portfolio flow
ex213,ex213_abc_resyn2a,ex213_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_resyn2a/ex213_abc_resyn2a.aig,3059,20,61180,1,0.904,abc portfolio flow
ex213,ex213_abc_resyn3,ex213_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_resyn3/ex213_abc_resyn3.aig,3228,20,64560,1,0.923,abc portfolio flow
ex213,ex213_abc_compress2,ex213_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_compress2/ex213_abc_compress2.aig,2372,20,47440,1,0.920,abc portfolio flow
ex213,ex213_abc_resyn2rs,ex213_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_resyn2rs/ex213_abc_resyn2rs.aig,2028,18,36504,1,1.515,abc portfolio flow
ex213,ex213_abc_compress2rs,ex213_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_compress2rs/ex213_abc_compress2rs.aig,1850,25,46250,1,1.454,abc portfolio flow
ex213,ex213_abc_dc2,ex213_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_dc2/ex213_abc_dc2.aig,2463,19,46797,1,0.906,abc portfolio flow
ex213,ex213_abc_dch,ex213_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_dch/ex213_abc_dch.aig,2245,17,38165,1,1.585,abc portfolio flow
ex213,ex213_abc_dc2_dch,ex213_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_dc2_dch/ex213_abc_dc2_dch.aig,1756,18,31608,1,1.243,abc portfolio flow
ex213,ex213_abc_dch_dc2,ex213_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_dch_dc2/ex213_abc_dch_dc2.aig,1915,19,36385,1,1.601,abc portfolio flow
ex213,ex213_abc_dc2_rw,ex213_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_dc2_rw/ex213_abc_dc2_rw.aig,2309,19,43871,1,0.948,abc portfolio flow
ex213,ex213_abc_dch_rw,ex213_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_dch_rw/ex213_abc_dch_rw.aig,2175,17,36975,1,1.581,abc portfolio flow
ex213,ex213_abc_src_rw,ex213_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_src_rw/ex213_abc_src_rw.aig,3120,32,99840,1,0.886,abc portfolio flow
ex213,ex213_abc_src_rws,ex213_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_src_rws/ex213_abc_src_rws.aig,2626,31,81406,1,1.380,abc portfolio flow
ex213,ex213_abc_delay_try,ex213_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex213/abc_delay_try/ex213_abc_delay_try.aig,2353,18,42354,1,0.965,abc portfolio flow
ex214,ex214_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex214.aig,1779,25,44475,1,0.446,from baseline directory
ex214,ex214_abc_resyn,ex214_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex214/abc_resyn/ex214_abc_resyn.aig,939,18,16902,1,0.526,abc portfolio flow
ex214,ex214_abc_resyn2,ex214_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex214/abc_resyn2/ex214_abc_resyn2.aig,810,16,12960,1,0.533,abc portfolio flow
ex214,ex214_abc_resyn2a,ex214_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex214/abc_resyn2a/ex214_abc_resyn2a.aig,906,17,15402,1,0.526,abc portfolio flow
ex214,ex214_abc_resyn3,ex214_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex214/abc_resyn3/ex214_abc_resyn3.aig,1086,23,24978,1,0.515,abc portfolio flow
ex214,ex214_abc_compress2,ex214_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex214/abc_compress2/ex214_abc_compress2.aig,814,16,13024,1,0.537,abc portfolio flow
ex214,ex214_abc_resyn2rs,ex214_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex214/abc_resyn2rs/ex214_abc_resyn2rs.aig,714,15,10710,1,0.669,abc portfolio flow
