case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,notes
ex203,ex203_bf16_log_sign_exp_mant_bits_1_11_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_11_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_11_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_11_15_override.aig,1,1,4571,18,82278,sign_exp_mant base with bits 1_11_15 overridden
ex203,ex203_bf16_log_sign_exp_mant_bits_1_12_13_15_override,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_mant_bits_1_12_13_15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/verilog/ex203_bf16_log_sign_exp_mant_bits_1_12_13_15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex203/aigs/ex203_bf16_log_sign_exp_mant_bits_1_12_13_15_override.aig,1,1,4527,18,81486,sign_exp_mant base with bits 1_12_13_15 overridden
ex204,ex204_bf16_log2_delta_pair_bit0_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit0_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit0_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit0_override.aig,1,1,1784,19,33896,exp_mant_delta_pair base with pair bit 0 overridden
ex204,ex204_bf16_log2_delta_pair_bit1_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit1_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit1_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit1_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 1 overridden
ex204,ex204_bf16_log2_delta_pair_bit2_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit2_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit2_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit2_override.aig,1,1,1657,18,29826,exp_mant_delta_pair base with pair bit 2 overridden
ex204,ex204_bf16_log2_delta_pair_bit3_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit3_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit3_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit3_override.aig,1,1,1723,18,31014,exp_mant_delta_pair base with pair bit 3 overridden
ex204,ex204_bf16_log2_delta_pair_bit4_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit4_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit4_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit4_override.aig,1,1,1740,19,33060,exp_mant_delta_pair base with pair bit 4 overridden
ex204,ex204_bf16_log2_delta_pair_bit5_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit5_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit5_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit5_override.aig,1,1,1755,19,33345,exp_mant_delta_pair base with pair bit 5 overridden
ex204,ex204_bf16_log2_delta_pair_bit6_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit6_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit6_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit6_override.aig,1,1,1758,19,33402,exp_mant_delta_pair base with pair bit 6 overridden
ex204,ex204_bf16_log2_delta_pair_bit7_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit7_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit7_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit7_override.aig,1,1,1751,19,33269,exp_mant_delta_pair base with pair bit 7 overridden
ex204,ex204_bf16_log2_delta_pair_bit8_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit8_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit8_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit8_override.aig,1,1,1709,19,32471,exp_mant_delta_pair base with pair bit 8 overridden
ex204,ex204_bf16_log2_delta_pair_bit9_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit9_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit9_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit9_override.aig,1,1,1757,19,33383,exp_mant_delta_pair base with pair bit 9 overridden
ex204,ex204_bf16_log2_delta_pair_bit10_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit10_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit10_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit10_override.aig,1,1,1663,19,31597,exp_mant_delta_pair base with pair bit 10 overridden
ex204,ex204_bf16_log2_delta_pair_bit11_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit11_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit11_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit11_override.aig,1,1,1667,18,30006,exp_mant_delta_pair base with pair bit 11 overridden
ex204,ex204_bf16_log2_delta_pair_bit12_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit12_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit12_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit12_override.aig,1,1,1667,18,30006,exp_mant_delta_pair base with pair bit 12 overridden
ex204,ex204_bf16_log2_delta_pair_bit13_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit13_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit13_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit13_override.aig,1,1,1664,19,31616,exp_mant_delta_pair base with pair bit 13 overridden
ex204,ex204_bf16_log2_delta_pair_bit14_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit14_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit14_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit14_override.aig,1,1,1663,19,31597,exp_mant_delta_pair base with pair bit 14 overridden
ex204,ex204_bf16_log2_delta_pair_bit15_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit15_override.aig,1,1,1680,19,31920,exp_mant_delta_pair base with pair bit 15 overridden
ex204,ex204_bf16_log2_delta_pair_bit16_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit16_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit16_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit16_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 16 overridden
ex204,ex204_bf16_log2_delta_pair_bit17_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit17_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit17_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit17_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 17 overridden
ex204,ex204_bf16_log2_delta_pair_bit18_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit18_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit18_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit18_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 18 overridden
ex204,ex204_bf16_log2_delta_pair_bit19_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit19_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit19_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit19_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 19 overridden
ex204,ex204_bf16_log2_delta_pair_bit20_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit20_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit20_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit20_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 20 overridden
ex204,ex204_bf16_log2_delta_pair_bit21_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit21_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit21_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit21_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 21 overridden
ex204,ex204_bf16_log2_delta_pair_bit22_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit22_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit22_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit22_override.aig,1,1,1674,19,31806,exp_mant_delta_pair base with pair bit 22 overridden
ex204,ex204_bf16_log2_delta_pair_bit23_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit23_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit23_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit23_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 23 overridden
ex204,ex204_bf16_log2_delta_pair_bit24_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit24_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit24_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit24_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 24 overridden
ex204,ex204_bf16_log2_delta_pair_bit25_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit25_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit25_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit25_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 25 overridden
ex204,ex204_bf16_log2_delta_pair_bit26_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit26_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit26_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit26_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 26 overridden
ex204,ex204_bf16_log2_delta_pair_bit27_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit27_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit27_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit27_override.aig,1,1,1675,18,30150,exp_mant_delta_pair base with pair bit 27 overridden
ex204,ex204_bf16_log2_delta_pair_bit28_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit28_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit28_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit28_override.aig,1,1,1675,18,30150,exp_mant_delta_pair base with pair bit 28 overridden
ex204,ex204_bf16_log2_delta_pair_bit29_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit29_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit29_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit29_override.aig,1,1,1675,18,30150,exp_mant_delta_pair base with pair bit 29 overridden
ex204,ex204_bf16_log2_delta_pair_bit30_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit30_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit30_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit30_override.aig,1,1,1679,18,30222,exp_mant_delta_pair base with pair bit 30 overridden
ex204,ex204_bf16_log2_delta_pair_bit31_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bit31_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bit31_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bit31_override.aig,1,1,1680,19,31920,exp_mant_delta_pair base with pair bit 31 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_11_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_11_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_11_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_11_override.aig,1,1,1670,18,30060,delta-pair base with bits 2_11 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_12_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_12_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_12_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_12_override.aig,1,1,1670,18,30060,delta-pair base with bits 2_12 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_27_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_27_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_27_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_27_override.aig,1,1,1689,18,30402,delta-pair base with bits 2_27 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_28_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_28_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_28_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_28_override.aig,1,1,1689,18,30402,delta-pair base with bits 2_28 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_29_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_29_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_29_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_29_override.aig,1,1,1689,18,30402,delta-pair base with bits 2_29 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_11_12_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_11_12_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_11_12_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_11_12_override.aig,1,1,1660,18,29880,delta-pair base with bits 2_11_12 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_27_28_29_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_27_28_29_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_27_28_29_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_27_28_29_override.aig,1,1,1657,18,29826,delta-pair base with bits 2_27_28_29 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_11_27_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_11_27_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_11_27_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_11_27_override.aig,1,1,1670,18,30060,delta-pair base with bits 2_11_27 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_12_27_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_12_27_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_12_27_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_12_27_override.aig,1,1,1673,18,30114,delta-pair base with bits 2_12_27 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_11_12_27_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_11_12_27_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_11_12_27_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_11_12_27_override.aig,1,1,1673,18,30114,delta-pair base with bits 2_11_12_27 overridden
ex204,ex204_bf16_log2_delta_pair_bits_2_11_12_27_28_29_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_2_11_12_27_28_29_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_2_11_12_27_28_29_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_2_11_12_27_28_29_override.aig,1,1,1668,18,30024,delta-pair base with bits 2_11_12_27_28_29 overridden
ex204,ex204_bf16_log2_delta_pair_bits_1_2_override,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,delta_pair_bits_1_2_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/verilog/ex204_bf16_log2_delta_pair_bits_1_2_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex204/aigs/ex204_bf16_log2_delta_pair_bits_1_2_override.aig,1,1,1670,18,30060,delta-pair base with bits 1_2 overridden
