case,domain,run_id,stage,method_hint,method_signature,case_scope,summary_csv,best_adp,source_root,path,notes
ex288,unknown,ex286_ex288_frontend_cofactor_anf_diag_20260609_1434,frontend,frontend_cofactor_anf_diag,ex288|frontend|frontend_cofactor_anf_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_cofactor_anf_diag_20260609_1434,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_delta_insertion_diag_20260609_1510,frontend,frontend_delta_insertion_diag,ex288|frontend|frontend_delta_insertion_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_delta_insertion_diag_20260609_1510,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_keybdd_selected_synth_20260609_1448,frontend,frontend_keybdd_selected_synth,ex288|frontend|frontend_keybdd_selected_synth,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_keybdd_selected_synth_20260609_1448,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_keybdd_selected_synthflow_20260609_1450,frontend,frontend_keybdd_selected_synthflow,ex288|frontend|frontend_keybdd_selected_synthflow,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_keybdd_selected_synthflow_20260609_1450,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142,frontend,frontend_lowdelay_symcof_dtargets,ex288|frontend|frontend_lowdelay_symcof_dtargets,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_lowdelay_symcof_dtargets_20260609_1142,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_lowdelay_symcof_synthflow_20260609_1140,frontend,frontend_lowdelay_symcof_synthflow,ex288|frontend|frontend_lowdelay_symcof_synthflow,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_lowdelay_symcof_synthflow_20260609_1140,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_pair_sort_beam_diag_20260609_1420,frontend,frontend_pair_sort_beam_diag,ex288|frontend|frontend_pair_sort_beam_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_pair_sort_beam_diag_20260609_1420,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_paircount_cof_mdd_diag_20260609_1401,frontend,frontend_paircount_cof_mdd_diag,ex288|frontend|frontend_paircount_cof_mdd_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_paircount_cof_mdd_diag_20260609_1401,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_parking_preference_diag_20260609_1218,frontend,frontend_parking_preference_diag,ex288|frontend|frontend_parking_preference_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_parking_preference_diag_20260609_1218,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_split_duality_diag_20260609_1321,frontend,frontend_split_duality_diag,ex288|frontend|frontend_split_duality_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_split_duality_diag_20260609_1321,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_streaming_prefix_diag_20260609_1517,frontend,frontend_streaming_prefix_diag,ex288|frontend|frontend_streaming_prefix_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_streaming_prefix_diag_20260609_1517,auto-indexed from existing artifacts
ex288,unknown,ex286_ex288_frontend_transform_anf_residual_diag_20260609_1528,frontend,frontend_transform_anf_residual_diag,ex288|frontend|frontend_transform_anf_residual_diag,"ex286,ex287,ex288",,,student/work,student/work/ex286_ex288_frontend_transform_anf_residual_diag_20260609_1528,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_bucket_mdd_diag_20260609_1821,frontend,frontend_bucket_mdd_diag,ex288|frontend|frontend_bucket_mdd_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_bucket_mdd_diag_20260609_1821,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_bucket_mdd_diag_20260609_1828,frontend,frontend_bucket_mdd_diag,ex288|frontend|frontend_bucket_mdd_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_bucket_mdd_diag_20260609_1828,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_bucket_mdd_narrow_20260609_1831,frontend,frontend_bucket_mdd_narrow,ex288|frontend|frontend_bucket_mdd_narrow,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_bucket_mdd_narrow_20260609_1831,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_conservative_routing_diag_20260609_0805,frontend,frontend_conservative_routing_diag,ex288|frontend|frontend_conservative_routing_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_conservative_routing_diag_20260609_0805,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_hidden_order_local_diag_20260609_1438,frontend,frontend_hidden_order_local_diag,ex288|frontend|frontend_hidden_order_local_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_hidden_order_local_diag_20260609_1438,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_image_constraint_diag_20260609_1911,frontend,frontend_image_constraint_diag,ex288|frontend|frontend_image_constraint_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_image_constraint_diag_20260609_1911,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_image_constraint_diag_fix_20260609_1912,frontend,frontend_image_constraint_diag_fix,ex288|frontend|frontend_image_constraint_diag_fix,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_image_constraint_diag_fix_20260609_1912,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_lane_parity_feature_d3small_20260609_1903,frontend,frontend_lane_parity_feature_d3small,ex288|frontend|frontend_lane_parity_feature_d3small,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_lane_parity_feature_d3small_20260609_1903,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_lane_parity_feature_diag_20260609_1900,frontend,frontend_lane_parity_feature_diag,ex288|frontend|frontend_lane_parity_feature_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_lane_parity_feature_diag_20260609_1900,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_matching_diag_20260609_1848,frontend,frontend_matching_diag,ex288|frontend|frontend_matching_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_matching_diag_20260609_1848,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_matching_lowweight_diag_20260609_1853,frontend,frontend_matching_lowweight_diag,ex288|frontend|frontend_matching_lowweight_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_matching_lowweight_diag_20260609_1853,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_output_linear_anf_diag_20260609_1854,frontend,frontend_output_linear_anf_diag,ex288|frontend|frontend_output_linear_anf_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_linear_anf_diag_20260609_1854,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_output_linear_anf_highdeg_20260609_1909,frontend,frontend_output_linear_anf_highdeg,ex288|frontend|frontend_output_linear_anf_highdeg,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_linear_anf_highdeg_20260609_1909,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_output_pair_component_diag_20260609_1918,frontend,frontend_output_pair_component_diag,ex288|frontend|frontend_output_pair_component_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_pair_component_diag_20260609_1918,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_output_pair_component_field_diag_20260609_1923,frontend,frontend_output_pair_component_field_diag,ex288|frontend|frontend_output_pair_component_field_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_pair_component_field_diag_20260609_1923,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_output_pair_orientation_diag_20260609_1915,frontend,frontend_output_pair_orientation_diag,ex288|frontend|frontend_output_pair_orientation_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_output_pair_orientation_diag_20260609_1915,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_popcount_semantic_diag_20260609_0754,frontend,frontend_popcount_semantic_diag,ex288|frontend|frontend_popcount_semantic_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_popcount_semantic_diag_20260609_0754,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_rank_linear_diag_20260609_1427,frontend,frontend_rank_linear_diag,ex288|frontend|frontend_rank_linear_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_rank_linear_diag_20260609_1427,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_semantic_bigjump_diag_20260609_1412,frontend,frontend_semantic_bigjump_diag,ex288|frontend|frontend_semantic_bigjump_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_semantic_bigjump_diag_20260609_1412,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_slice_poly_diag_20260609_1848,frontend,frontend_slice_poly_diag,ex288|frontend|frontend_slice_poly_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_slice_poly_diag_20260609_1848,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_symmetry_bdd_synthflow2_20260608_1456,frontend,frontend_symmetry_bdd_synthflow2,ex288|frontend|frontend_symmetry_bdd_synthflow2,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_symmetry_bdd_synthflow2_20260608_1456,auto-indexed from existing artifacts
ex288,unknown,ex286_ex289_frontend_token_rank_diag_20260609_0851,frontend,frontend_token_rank_diag,ex288|frontend|frontend_token_rank_diag,"ex286,ex287,ex288,ex289",,,student/work,student/work/ex286_ex289_frontend_token_rank_diag_20260609_0851,auto-indexed from existing artifacts
ex288,unknown,ex287_ex288_frontend_multipair_symbdd_20260609_0631,frontend,frontend_multipair_symbdd,ex288|frontend|frontend_multipair_symbdd,"ex287,ex288",,,student/work,student/work/ex287_ex288_frontend_multipair_symbdd_20260609_0631,auto-indexed from existing artifacts
ex288,unknown,ex287_ex288_frontend_multipair_symcof_20260609_0624,frontend,frontend_multipair_symcof,ex288|frontend|frontend_multipair_symcof,"ex287,ex288",,,student/work,student/work/ex287_ex288_frontend_multipair_symcof_20260609_0624,auto-indexed from existing artifacts
ex288,unknown,ex287_ex289_frontend_selector01_diag_20260609_0841,frontend,frontend_selector01_diag,ex288|frontend|frontend_selector01_diag,"ex287,ex288,ex289",,,student/work,student/work/ex287_ex289_frontend_selector01_diag_20260609_0841,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235,frontend,frontend_bdd_synthflow,ex288|frontend|frontend_bdd_synthflow,"ex288,ex289,ex292,ex294",,,student/work,student/work/ex288_ex289_ex292_ex294_frontend_bdd_synthflow_20260608_1235,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629,frontend,frontend_split_sym_bit_hybrid,ex288|frontend|frontend_split_sym_bit_hybrid,"ex288,ex289",,,student/work,student/work/ex288_ex289_frontend_split_sym_bit_hybrid_20260608_1629,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_frontend_symcof_casemux_20260609_0643,frontend,frontend_symcof_casemux,ex288|frontend|frontend_symcof_casemux,"ex288,ex289",,,student/work,student/work/ex288_ex289_frontend_symcof_casemux_20260609_0643,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_frontend_symcof_casemux_synthflow_20260609_0644,frontend,frontend_symcof_casemux_synthflow,ex288|frontend|frontend_symcof_casemux_synthflow,"ex288,ex289",,,student/work,student/work/ex288_ex289_frontend_symcof_casemux_synthflow_20260609_0644,auto-indexed from existing artifacts
ex288,unknown,ex288_ex289_frontend_symcof_synthflow_20260609_0634,frontend,frontend_symcof_synthflow,ex288|frontend|frontend_symcof_synthflow,"ex288,ex289",,,student/work,student/work/ex288_ex289_frontend_symcof_synthflow_20260609_0634,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_bucket_cover_exact_limited_20260609_1314,frontend,frontend_bucket_cover_exact_limited,ex288|frontend|frontend_bucket_cover_exact_limited,ex288,,,student/work,student/work/ex288_frontend_bucket_cover_exact_limited_20260609_1314,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_k6_k4_bit_hybrid_20260609_1144,frontend,frontend_k6_k4_bit_hybrid,ex288|frontend|frontend_k6_k4_bit_hybrid,ex288,,,student/work,student/work/ex288_frontend_k6_k4_bit_hybrid_20260609_1144,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_multipair_selector_20260609_0931,frontend,frontend_multipair_selector,ex288|frontend|frontend_multipair_selector,ex288,,,student/work,student/work/ex288_frontend_multipair_selector_20260609_0931,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_multipair_symcof_anfbits_20260609_0633,frontend,frontend_multipair_symcof_anfbits,ex288|frontend|frontend_multipair_symcof_anfbits,ex288,,,student/work,student/work/ex288_frontend_multipair_symcof_anfbits_20260609_0633,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_paircount_mdd_3pair_20260609_0947,frontend,frontend_paircount_mdd_3pair,ex288|frontend|frontend_paircount_mdd_3pair,ex288,,,student/work,student/work/ex288_frontend_paircount_mdd_3pair_20260609_0947,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_center_order_20260609_1156,frontend,frontend_symcof_center_order,ex288|frontend|frontend_symcof_center_order,ex288,,,student/work,student/work/ex288_frontend_symcof_center_order_20260609_1156,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_pcrepair_20260609_0802,frontend,frontend_symcof_pcrepair,ex288|frontend|frontend_symcof_pcrepair,ex288,,,student/work,student/work/ex288_frontend_symcof_pcrepair_20260609_0802,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_selector01_20260609_0847,frontend,frontend_symcof_selector01,ex288|frontend|frontend_symcof_selector01,ex288,,,student/work,student/work/ex288_frontend_symcof_selector01_20260609_0847,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_selector01_synthpreset_20260609_0938,frontend,frontend_symcof_selector01_synthpreset,ex288|frontend|frontend_symcof_selector01_synthpreset,ex288,,,student/work,student/work/ex288_frontend_symcof_selector01_synthpreset_20260609_0938,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_selector_20260609_0828,frontend,frontend_symcof_selector,ex288|frontend|frontend_symcof_selector,ex288,,,student/work,student/work/ex288_frontend_symcof_selector_20260609_0828,auto-indexed from existing artifacts
ex288,unknown,ex288_frontend_symcof_tree_mux_20260609_0916,frontend,frontend_symcof_tree_mux,ex288|frontend|frontend_symcof_tree_mux,ex288,,,student/work,student/work/ex288_frontend_symcof_tree_mux_20260609_0916,auto-indexed from existing artifacts
ex289,unknown,ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954,backend,backend_portfolio_v2_cycles3_jobs20,ex289|backend|backend_portfolio_v2_cycles3_jobs20,"ex255,ex256,ex257,ex258,ex259,ex260,ex261,ex262,ex263,ex264,ex265,ex266,ex267,ex268,ex269,ex270,ex271,ex272,ex273,ex274,ex275,ex276,ex277,ex278,ex279",student/runs/unknown/ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954/results/summary.csv,18164,student/runs,student/runs/unknown/ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954/results/summary.csv,auto-indexed from existing artifacts
ex289,unknown,ex285_ex289_frontend_symmetry_bdd_20260608_1429,frontend,frontend_symmetry_bdd,ex289|frontend|frontend_symmetry_bdd,"ex285,ex286,ex287,ex288,ex289",student/runs/unknown/ex285_ex289_frontend_symmetry_bdd_20260608_1429/results/summary.csv,38178,student/runs,student/runs/unknown/ex285_ex289_frontend_symmetry_bdd_20260608_1429/results/summary.csv,auto-indexed from existing artifacts
ex289,unknown,ex285_ex289_frontend_symmetry_bdd_synthflow_20260608_1449,frontend,frontend_symmetry_bdd_synthflow,ex289|frontend|frontend_symmetry_bdd_synthflow,"ex285,ex286,ex287,ex288,ex289",student/runs/unknown/ex285_ex289_frontend_symmetry_bdd_synthflow_20260608_1449/results/summary.csv,36393,student/runs,student/runs/unknown/ex285_ex289_frontend_symmetry_bdd_synthflow_20260608_1449/results/summary.csv,auto-indexed from existing artifacts
